flight_id,aircraft_type,arrival_time,scheduled_departure,position,passenger_count,is_international,arrival_delay_minutes,actual_arrival,equipment_failure,failed_task,date,day_of_week,is_weekend
FL01020020,A320,2024-01-02 13:08:38,2024-01-02 14:02:38,terminal_A_gate_7,180,True,19.715321941287108,2024-01-02 13:28:20.919316478,False,,2024-01-02,Tuesday,False
FL01020047,A320,2024-01-02 13:10:29,2024-01-02 14:04:29,terminal_B_gate_9,180,True,13.409591126470467,2024-01-02 13:23:53.575467590,False,,2024-01-02,Tuesday,False
FL01020041,B777,2024-01-02 13:11:04,2024-01-02 14:59:04,terminal_C_gate_7,396,True,5.091773515481411,2024-01-02 13:16:09.506410930,False,,2024-01-02,Tuesday,False
FL01020032,B737,2024-01-02 13:18:40,2024-01-02 14:12:40,remote_stand_7,189,True,23.760693720698384,2024-01-02 13:42:25.641623242,False,,2024-01-02,Tuesday,False
FL01020064,A320,2024-01-02 13:37:51,2024-01-02 14:31:51,remote_stand_15,180,True,2.614744732851099,2024-01-02 13:40:27.884683974,False,,2024-01-02,Tuesday,False
FL01020015,B737,2024-01-02 13:42:27,2024-01-02 14:36:27,terminal_A_gate_6,189,True,16.386177816355705,2024-01-02 13:58:50.170668984,False,,2024-01-02,Tuesday,False
FL01020079,A320,2024-01-02 14:19:42,2024-01-02 15:13:42,terminal_A_gate_7,180,False,13.308858509402032,2024-01-02 14:33:00.531510564,False,,2024-01-02,Tuesday,False
FL01020087,A320,2024-01-02 14:55:24,2024-01-02 15:49:24,terminal_D_gate_2,180,True,7.723256808861727,2024-01-02 15:03:07.395408534,False,,2024-01-02,Tuesday,False
FL01020017,A320,2024-01-02 14:55:46,2024-01-02 15:49:46,remote_stand_15,180,False,4.824048018396995,2024-01-02 15:00:35.442881104,False,,2024-01-02,Tuesday,False
FL01020012,A320,2024-01-02 15:19:59,2024-01-02 16:13:59,terminal_A_gate_8,180,False,6.117444183543008,2024-01-02 15:26:06.046651010,False,,2024-01-02,Tuesday,False
FL01020072,B777,2024-01-02 16:40:36,2024-01-02 18:28:36,terminal_C_gate_3,396,False,12.463791945942546,2024-01-02 16:53:03.827516754,False,,2024-01-02,Tuesday,False
FL01020108,A321,2024-01-02 17:42:19,2024-01-02 18:42:19,remote_stand_5,220,True,14.998710783265256,2024-01-02 17:57:18.922646998,False,,2024-01-02,Tuesday,False
FL01020013,B777,2024-01-02 17:42:22,2024-01-02 19:30:22,terminal_C_gate_5,396,False,6.48223973000075,2024-01-02 17:48:50.934383800,False,,2024-01-02,Tuesday,False
FL01020081,A320,2024-01-02 18:03:38,2024-01-02 18:57:38,terminal_D_gate_1,180,True,6.11912459177865,2024-01-02 18:09:45.147475508,False,,2024-01-02,Tuesday,False
FL01020075,A321,2024-01-02 18:07:02,2024-01-02 19:07:02,remote_stand_3,220,False,9.995561460428908,2024-01-02 18:17:01.733687624,False,,2024-01-02,Tuesday,False
FL01020033,A321,2024-01-02 18:08:20,2024-01-02 19:08:20,terminal_D_gate_2,220,True,5.913002256677961,2024-01-02 18:14:14.780135402,False,,2024-01-02,Tuesday,False
FL01020103,B737,2024-01-02 18:12:30,2024-01-02 19:06:30,terminal_D_gate_1,189,True,18.025761969313752,2024-01-02 18:30:31.545718158,False,,2024-01-02,Tuesday,False
FL01020046,A321,2024-01-02 18:15:09,2024-01-02 19:15:09,remote_stand_15,220,True,11.564142850357026,2024-01-02 18:26:42.848571024,False,,2024-01-02,Tuesday,False
FL01020092,B737,2024-01-02 18:21:09,2024-01-02 19:15:09,terminal_D_gate_3,189,False,13.149045720000137,2024-01-02 18:34:17.942743200,False,,2024-01-02,Tuesday,False
FL01020089,B777,2024-01-02 18:25:01,2024-01-02 20:13:01,terminal_B_gate_4,396,False,11.738828220440553,2024-01-02 18:36:45.329693224,False,,2024-01-02,Tuesday,False
FL01020095,B737,2024-01-02 18:26:35,2024-01-02 19:20:35,terminal_B_gate_6,189,True,2.168906486538252,2024-01-02 18:28:45.134389190,True,refueling,2024-01-02,Tuesday,False
FL01020042,A350,2024-01-02 18:27:01,2024-01-02 20:09:01,terminal_B_gate_2,366,True,12.541687280009825,2024-01-02 18:39:33.501236800,True,refueling,2024-01-02,Tuesday,False
FL01020002,A350,2024-01-02 18:32:48,2024-01-02 20:14:48,terminal_D_gate_5,366,True,12.150759259826877,2024-01-02 18:44:57.045555588,False,,2024-01-02,Tuesday,False
FL01020099,A350,2024-01-02 18:34:54,2024-01-02 20:16:54,terminal_B_gate_6,366,True,2.6960518654222607,2024-01-02 18:37:35.763111924,False,,2024-01-02,Tuesday,False
FL01020102,B737,2024-01-02 18:35:57,2024-01-02 19:29:57,remote_stand_2,189,True,5.286521381211299,2024-01-02 18:41:14.191282872,False,,2024-01-02,Tuesday,False
FL01020067,B737,2024-01-02 18:38:44,2024-01-02 19:32:44,terminal_B_gate_10,189,False,4.658437467576581,2024-01-02 18:43:23.506248056,False,,2024-01-02,Tuesday,False
FL01020053,A321,2024-01-02 18:40:22,2024-01-02 19:40:22,terminal_B_gate_7,220,False,27.43775591761256,2024-01-02 19:07:48.265355056,False,,2024-01-02,Tuesday,False
FL01020025,B737,2024-01-02 18:52:22,2024-01-02 19:46:22,terminal_B_gate_3,189,False,6.710616748669463,2024-01-02 18:59:04.637004922,False,,2024-01-02,Tuesday,False
FL01020069,A350,2024-01-02 19:03:16,2024-01-02 20:45:16,terminal_C_gate_5,366,False,7.10426796865026,2024-01-02 19:10:22.256078122,True,cargo_unload,2024-01-02,Tuesday,False
FL01020059,A320,2024-01-02 19:07:13,2024-01-02 20:01:13,terminal_C_gate_4,180,False,12.781597619692217,2024-01-02 19:19:59.895857182,False,,2024-01-02,Tuesday,False
FL01020096,A321,2024-01-02 19:13:35,2024-01-02 20:13:35,remote_stand_4,220,True,26.841277862222665,2024-01-02 19:40:25.476671732,False,,2024-01-02,Tuesday,False
FL01020093,A320,2024-01-02 19:15:29,2024-01-02 20:09:29,terminal_C_gate_2,180,True,19.7896467848622,2024-01-02 19:35:16.378807094,False,,2024-01-02,Tuesday,False
FL01020077,A321,2024-01-02 19:17:12,2024-01-02 20:17:12,remote_stand_15,220,True,9.09138483080327,2024-01-02 19:26:17.483089848,False,,2024-01-02,Tuesday,False
FL01020051,A320,2024-01-02 19:20:23,2024-01-02 20:14:23,terminal_D_gate_6,180,True,12.400600593051646,2024-01-02 19:32:47.036035586,False,,2024-01-02,Tuesday,False
FL01020057,A321,2024-01-02 19:21:21,2024-01-02 20:21:21,remote_stand_10,220,False,13.267726472216657,2024-01-02 19:34:37.063588332,False,,2024-01-02,Tuesday,False
FL01020061,A320,2024-01-02 19:25:11,2024-01-02 20:19:11,terminal_A_gate_5,180,True,19.783360231676326,2024-01-02 19:44:58.001613902,False,,2024-01-02,Tuesday,False
FL01020056,A320,2024-01-02 19:26:59,2024-01-02 20:20:59,terminal_B_gate_7,180,False,21.226275512334954,2024-01-02 19:48:12.576530738,False,,2024-01-02,Tuesday,False
FL01020100,A321,2024-01-02 19:30:51,2024-01-02 20:30:51,terminal_D_gate_4,220,False,5.149824609417165,2024-01-02 19:35:59.989476564,False,,2024-01-02,Tuesday,False
FL01020038,A320,2024-01-02 19:32:27,2024-01-02 20:26:27,terminal_C_gate_4,180,True,0.902938100313213,2024-01-02 19:33:21.176286018,False,,2024-01-02,Tuesday,False
FL01020086,A320,2024-01-02 19:39:31,2024-01-02 20:33:31,terminal_B_gate_2,180,True,9.133163773413372,2024-01-02 19:48:38.989826403,False,,2024-01-02,Tuesday,False
FL01020091,A320,2024-01-02 19:42:35,2024-01-02 20:36:35,remote_stand_10,180,True,14.7642689747913,2024-01-02 19:57:20.856138488,False,,2024-01-02,Tuesday,False
FL01020078,A350,2024-01-02 19:43:12,2024-01-02 21:25:12,terminal_B_gate_10,366,True,1.6015794566299435,2024-01-02 19:44:48.094767396,False,,2024-01-02,Tuesday,False
FL01020055,A320,2024-01-02 19:45:13,2024-01-02 20:39:13,terminal_A_gate_8,180,False,6.9621615999444195,2024-01-02 19:52:10.729695994,False,,2024-01-02,Tuesday,False
FL01020082,A320,2024-01-02 19:51:28,2024-01-02 20:45:28,terminal_B_gate_3,180,True,8.32197581916453,2024-01-02 19:59:47.318549152,False,,2024-01-02,Tuesday,False
FL01020021,B737,2024-01-02 19:55:26,2024-01-02 20:49:26,terminal_A_gate_7,189,True,10.824382472238476,2024-01-02 20:06:15.462948332,False,,2024-01-02,Tuesday,False
FL01020048,A350,2024-01-02 19:55:39,2024-01-02 21:37:39,terminal_C_gate_4,366,True,17.593599882166554,2024-01-02 20:13:14.615992932,False,,2024-01-02,Tuesday,False
FL01020101,A320,2024-01-02 20:12:04,2024-01-02 21:06:04,remote_stand_7,180,True,6.204389122341838,2024-01-02 20:18:16.263347338,False,,2024-01-02,Tuesday,False
FL01020098,A350,2024-01-02 20:12:19,2024-01-02 21:54:19,terminal_A_gate_10,366,False,26.29410531792817,2024-01-02 20:38:36.646319074,False,,2024-01-02,Tuesday,False
FL01020001,A320,2024-01-02 20:14:46,2024-01-02 21:08:46,terminal_A_gate_2,180,False,4.045486246243569,2024-01-02 20:18:48.729174772,False,,2024-01-02,Tuesday,False
FL01020052,B737,2024-01-02 20:14:52,2024-01-02 21:08:52,terminal_A_gate_8,189,True,11.969751624435482,2024-01-02 20:26:50.185097464,False,,2024-01-02,Tuesday,False
FL01020029,A320,2024-01-02 20:17:03,2024-01-02 21:11:03,remote_stand_11,180,False,13.024510536159132,2024-01-02 20:30:04.470632172,False,,2024-01-02,Tuesday,False
FL01020049,A350,2024-01-02 20:20:33,2024-01-02 22:02:33,terminal_C_gate_5,366,True,12.208621812969291,2024-01-02 20:32:45.517308780,False,,2024-01-02,Tuesday,False
FL01020000,B777,2024-01-02 20:28:28,2024-01-02 22:16:28,terminal_C_gate_3,396,True,12.238405535217078,2024-01-02 20:40:42.304332112,False,,2024-01-02,Tuesday,False
FL01020097,A350,2024-01-02 20:29:35,2024-01-02 22:11:35,terminal_B_gate_5,366,True,0.4832019318093805,2024-01-02 20:30:03.992115908,False,,2024-01-02,Tuesday,False
FL01020040,B737,2024-01-02 20:33:27,2024-01-02 21:27:27,remote_stand_5,189,True,9.348022081189827,2024-01-02 20:42:47.881324872,False,,2024-01-02,Tuesday,False
FL01020090,B737,2024-01-02 20:38:51,2024-01-02 21:32:51,terminal_C_gate_2,189,False,13.859277129547563,2024-01-02 20:52:42.556627770,False,,2024-01-02,Tuesday,False
FL01020076,A321,2024-01-02 20:47:40,2024-01-02 21:47:40,remote_stand_4,220,True,16.923556550880715,2024-01-02 21:04:35.413393054,False,,2024-01-02,Tuesday,False
FL01020068,A321,2024-01-02 20:53:00,2024-01-02 21:53:00,terminal_D_gate_1,220,True,12.942694651388258,2024-01-02 21:05:56.561679084,False,,2024-01-02,Tuesday,False
FL01020106,A320,2024-01-02 20:54:29,2024-01-02 21:48:29,remote_stand_1,180,False,2.186161094469468,2024-01-02 20:56:40.169665670,False,,2024-01-02,Tuesday,False
FL01020066,A320,2024-01-02 20:56:35,2024-01-02 21:50:35,terminal_C_gate_5,180,True,10.740642625753967,2024-01-02 21:07:19.438557548,False,,2024-01-02,Tuesday,False
FL01020088,B737,2024-01-02 20:56:45,2024-01-02 21:50:45,terminal_A_gate_11,189,True,22.245985333098865,2024-01-02 21:18:59.759119986,False,,2024-01-02,Tuesday,False
FL01020084,B737,2024-01-02 21:03:04,2024-01-02 21:57:04,remote_stand_10,189,False,3.850156639328305,2024-01-02 21:06:55.009398358,False,,2024-01-02,Tuesday,False
FL01020008,B737,2024-01-02 21:09:38,2024-01-02 22:03:38,remote_stand_3,189,True,0.4184290396872889,2024-01-02 21:10:03.105742382,False,,2024-01-02,Tuesday,False
FL01020007,B737,2024-01-02 21:33:28,2024-01-02 22:27:28,terminal_A_gate_8,189,True,23.151157509343214,2024-01-02 21:56:37.069450558,False,,2024-01-02,Tuesday,False
FL01020018,B737,2024-01-02 21:52:46,2024-01-02 22:46:46,terminal_A_gate_7,189,False,8.580253393709896,2024-01-02 22:01:20.815203622,False,,2024-01-02,Tuesday,False
FL01020005,A320,2024-01-02 21:53:16,2024-01-02 22:47:16,remote_stand_1,180,False,10.92260650229105,2024-01-02 22:04:11.356390138,False,,2024-01-02,Tuesday,False
FL01020094,A321,2024-01-02 21:57:59,2024-01-02 22:57:59,terminal_C_gate_1,220,True,1.603109941538721,2024-01-02 21:59:35.186596490,False,,2024-01-02,Tuesday,False
FL01020060,B737,2024-01-02 22:13:42,2024-01-02 23:07:42,terminal_A_gate_12,189,True,24.19740427502219,2024-01-02 22:37:53.844256500,True,refueling,2024-01-02,Tuesday,False
FL01020035,A321,2024-01-02 22:19:38,2024-01-02 23:19:38,terminal_C_gate_2,220,True,8.274007137729608,2024-01-02 22:27:54.440428262,False,,2024-01-02,Tuesday,False
FL01020044,B737,2024-01-02 22:23:35,2024-01-02 23:17:35,terminal_C_gate_2,189,True,8.769843390920778,2024-01-02 22:32:21.190603454,False,,2024-01-02,Tuesday,False
FL01020074,A321,2024-01-02 22:51:46,2024-01-02 23:51:46,terminal_B_gate_5,220,True,7.647225857759944,2024-01-02 22:59:24.833551468,False,,2024-01-02,Tuesday,False
FL01030100,B737,2024-01-03 06:13:33,2024-01-03 07:07:33,terminal_C_gate_6,189,True,1.3129524476128938,2024-01-03 06:14:51.777146856,False,,2024-01-03,Wednesday,False
FL01030109,A350,2024-01-03 06:22:27,2024-01-03 08:04:27,terminal_A_gate_4,366,True,15.812787283639802,2024-01-03 06:38:15.767237016,True,refueling,2024-01-03,Wednesday,False
FL01030045,A320,2024-01-03 06:23:52,2024-01-03 07:17:52,remote_stand_9,180,True,6.960672860077775,2024-01-03 06:30:49.640371606,False,,2024-01-03,Wednesday,False
FL01030020,B737,2024-01-03 06:33:38,2024-01-03 07:27:38,terminal_B_gate_8,189,True,3.936062390410391,2024-01-03 06:37:34.163743424,True,catering,2024-01-03,Wednesday,False
FL01030087,A320,2024-01-03 06:34:08,2024-01-03 07:28:08,terminal_B_gate_3,180,True,7.62851530370564,2024-01-03 06:41:45.710918222,False,,2024-01-03,Wednesday,False
FL01030116,A320,2024-01-03 06:36:37,2024-01-03 07:30:37,terminal_A_gate_10,180,False,14.655926848218213,2024-01-03 06:51:16.355610892,False,,2024-01-03,Wednesday,False
FL01030019,A320,2024-01-03 06:57:21,2024-01-03 07:51:21,remote_stand_11,180,True,4.179611650832846,2024-01-03 07:01:31.776699048,False,,2024-01-03,Wednesday,False
FL01030034,B737,2024-01-03 07:00:15,2024-01-03 07:54:15,remote_stand_15,189,True,2.808390418675924,2024-01-03 07:03:03.503425122,False,,2024-01-03,Wednesday,False
FL01030088,A350,2024-01-03 07:02:56,2024-01-03 08:44:56,terminal_B_gate_3,366,True,5.478004873381047,2024-01-03 07:08:24.680292404,False,,2024-01-03,Wednesday,False
FL01030001,A321,2024-01-03 07:05:00,2024-01-03 08:05:00,terminal_A_gate_9,220,True,11.992896947916297,2024-01-03 07:16:59.573816874,False,,2024-01-03,Wednesday,False
FL01030060,A321,2024-01-03 07:18:53,2024-01-03 08:18:53,terminal_A_gate_3,220,True,26.375597663164392,2024-01-03 07:45:15.535859792,False,,2024-01-03,Wednesday,False
FL01030105,B737,2024-01-03 07:19:32,2024-01-03 08:13:32,terminal_A_gate_4,189,True,3.8429394348814223,2024-01-03 07:23:22.576366094,False,,2024-01-03,Wednesday,False
FL01030090,B777,2024-01-03 07:26:59,2024-01-03 09:14:59,terminal_C_gate_7,396,False,16.696833150680856,2024-01-03 07:43:40.809989042,False,,2024-01-03,Wednesday,False
FL01030125,B777,2024-01-03 07:32:22,2024-01-03 09:20:22,terminal_C_gate_3,396,True,1.0265527732621291,2024-01-03 07:33:23.593166398,False,,2024-01-03,Wednesday,False
FL01030072,A321,2024-01-03 07:40:05,2024-01-03 08:40:05,terminal_B_gate_1,220,False,11.665269411345633,2024-01-03 07:51:44.916164678,False,,2024-01-03,Wednesday,False
FL01030084,B737,2024-01-03 07:41:06,2024-01-03 08:35:06,remote_stand_13,189,True,14.698762768704185,2024-01-03 07:55:47.925766122,False,,2024-01-03,Wednesday,False
FL01030068,A320,2024-01-03 07:45:55,2024-01-03 08:39:55,remote_stand_11,180,False,26.38937191605164,2024-01-03 08:12:18.362314966,False,,2024-01-03,Wednesday,False
FL01030077,A321,2024-01-03 07:50:37,2024-01-03 08:50:37,terminal_A_gate_7,220,True,13.00355350542781,2024-01-03 08:03:37.213210324,False,,2024-01-03,Wednesday,False
FL01030124,B737,2024-01-03 07:50:55,2024-01-03 08:44:55,terminal_A_gate_10,189,True,7.120905983106091,2024-01-03 07:58:02.254358986,False,,2024-01-03,Wednesday,False
FL01030044,B737,2024-01-03 07:52:06,2024-01-03 08:46:06,terminal_C_gate_6,189,False,8.194983739268926,2024-01-03 08:00:17.699024358,False,,2024-01-03,Wednesday,False
FL01030113,B737,2024-01-03 07:57:12,2024-01-03 08:51:12,terminal_B_gate_8,189,False,3.889799135836329,2024-01-03 08:01:05.387948148,False,,2024-01-03,Wednesday,False
FL01030078,B737,2024-01-03 07:59:42,2024-01-03 08:53:42,terminal_D_gate_5,189,True,8.470886919459652,2024-01-03 08:08:10.253215170,False,,2024-01-03,Wednesday,False
FL01030002,B737,2024-01-03 08:00:32,2024-01-03 08:54:32,remote_stand_2,189,True,4.5196140366555415,2024-01-03 08:05:03.176842201,False,,2024-01-03,Wednesday,False
FL01030115,B777,2024-01-03 08:08:31,2024-01-03 09:56:31,terminal_A_gate_12,396,True,13.028940810885068,2024-01-03 08:21:32.736448654,False,,2024-01-03,Wednesday,False
FL01030104,A320,2024-01-03 08:17:24,2024-01-03 09:11:24,terminal_A_gate_11,180,True,11.844054806989597,2024-01-03 08:29:14.643288420,False,,2024-01-03,Wednesday,False
FL01030127,B737,2024-01-03 08:20:13,2024-01-03 09:14:13,terminal_B_gate_10,189,True,5.544375252613047,2024-01-03 08:25:45.662515156,False,,2024-01-03,Wednesday,False
FL01030070,B737,2024-01-03 08:23:22,2024-01-03 09:17:22,terminal_B_gate_1,189,False,9.137606044352149,2024-01-03 08:32:30.256362663,False,,2024-01-03,Wednesday,False
FL01030003,A320,2024-01-03 08:28:53,2024-01-03 09:22:53,terminal_A_gate_6,180,True,8.022887684500606,2024-01-03 08:36:54.373261070,False,,2024-01-03,Wednesday,False
FL01030033,A321,2024-01-03 08:31:47,2024-01-03 09:31:47,terminal_C_gate_4,220,True,7.649768994054354,2024-01-03 08:39:25.986139646,False,,2024-01-03,Wednesday,False
FL01030121,A320,2024-01-03 08:35:01,2024-01-03 09:29:01,terminal_A_gate_3,180,True,0.24543736917661307,2024-01-03 08:35:15.726242152,False,,2024-01-03,Wednesday,False
FL01030073,B777,2024-01-03 08:35:08,2024-01-03 10:23:08,terminal_B_gate_6,396,True,13.290156273549318,2024-01-03 08:48:25.409376410,False,,2024-01-03,Wednesday,False
FL01030131,A350,2024-01-03 08:37:28,2024-01-03 10:19:28,terminal_D_gate_6,366,False,15.614693895801055,2024-01-03 08:53:04.881633748,False,,2024-01-03,Wednesday,False
FL01030119,A350,2024-01-03 08:43:13,2024-01-03 10:25:13,terminal_C_gate_5,366,False,9.902006458001889,2024-01-03 08:53:07.120387480,False,,2024-01-03,Wednesday,False
FL01030006,A321,2024-01-03 08:48:12,2024-01-03 09:48:12,terminal_A_gate_8,220,True,4.994432212412619,2024-01-03 08:53:11.665932744,False,,2024-01-03,Wednesday,False
FL01030083,B777,2024-01-03 09:18:47,2024-01-03 11:06:47,terminal_A_gate_2,396,False,18.819926978166105,2024-01-03 09:37:36.195618692,False,,2024-01-03,Wednesday,False
FL01030018,B777,2024-01-03 09:21:09,2024-01-03 11:09:09,terminal_C_gate_6,396,True,41.87839883601104,2024-01-03 10:03:01.703930160,False,,2024-01-03,Wednesday,False
FL01030065,A320,2024-01-03 09:28:37,2024-01-03 10:22:37,remote_stand_6,180,False,17.44453474217552,2024-01-03 09:46:03.672084532,False,,2024-01-03,Wednesday,False
FL01030106,A320,2024-01-03 09:33:51,2024-01-03 10:27:51,terminal_B_gate_9,180,True,10.034001912649856,2024-01-03 09:43:53.040114756,False,,2024-01-03,Wednesday,False
FL01030011,B777,2024-01-03 09:34:10,2024-01-03 11:22:10,terminal_A_gate_8,396,False,17.213541233029915,2024-01-03 09:51:22.812473980,False,,2024-01-03,Wednesday,False
FL01030133,B737,2024-01-03 10:15:49,2024-01-03 11:09:49,terminal_D_gate_6,189,True,3.5464988368824995,2024-01-03 10:19:21.789930214,False,,2024-01-03,Wednesday,False
FL01030108,B777,2024-01-03 10:21:21,2024-01-03 12:09:21,terminal_A_gate_7,396,True,9.559352752483,2024-01-03 10:30:54.561165150,False,,2024-01-03,Wednesday,False
FL01030027,A320,2024-01-03 10:23:31,2024-01-03 11:17:31,remote_stand_13,180,False,9.986279099478132,2024-01-03 10:33:30.176745970,False,,2024-01-03,Wednesday,False
FL01030118,B737,2024-01-03 11:26:03,2024-01-03 12:20:03,terminal_A_gate_5,189,False,5.188190350111651,2024-01-03 11:31:14.291421006,False,,2024-01-03,Wednesday,False
FL01030128,B737,2024-01-03 11:26:38,2024-01-03 12:20:38,terminal_D_gate_6,189,True,2.6860114423479216,2024-01-03 11:29:19.160686538,False,,2024-01-03,Wednesday,False
FL01030120,A320,2024-01-03 11:30:12,2024-01-03 12:24:12,terminal_C_gate_3,180,False,16.43002529810889,2024-01-03 11:46:37.801517886,False,,2024-01-03,Wednesday,False
FL01030101,B737,2024-01-03 11:32:39,2024-01-03 12:26:39,terminal_B_gate_7,189,False,6.033174629111926,2024-01-03 11:38:40.990477746,False,,2024-01-03,Wednesday,False
FL01030009,A321,2024-01-03 11:40:33,2024-01-03 12:40:33,terminal_C_gate_3,220,False,19.010071863580315,2024-01-03 11:59:33.604311816,False,,2024-01-03,Wednesday,False
FL01030074,B737,2024-01-03 11:53:20,2024-01-03 12:47:20,terminal_A_gate_2,189,True,1.3890610311461429,2024-01-03 11:54:43.343661866,False,,2024-01-03,Wednesday,False
FL01030043,A320,2024-01-03 11:53:41,2024-01-03 12:47:41,remote_stand_15,180,False,23.268980007881893,2024-01-03 12:16:57.138800474,False,,2024-01-03,Wednesday,False
FL01030062,A320,2024-01-03 12:44:51,2024-01-03 13:38:51,terminal_A_gate_5,180,True,2.58292595749639,2024-01-03 12:47:25.975557450,False,,2024-01-03,Wednesday,False
FL01030040,B737,2024-01-03 13:01:03,2024-01-03 13:55:03,terminal_C_gate_6,189,False,2.942427114055512,2024-01-03 13:03:59.545626846,True,refueling,2024-01-03,Wednesday,False
FL01030076,A320,2024-01-03 13:04:44,2024-01-03 13:58:44,remote_stand_4,180,True,3.1766459781049012,2024-01-03 13:07:54.598758686,False,,2024-01-03,Wednesday,False
