flight_id,task_name,duration,required_vehicles,predecessors,earliest_start,actual_start,actual_end
FL01010089,refueling,11,['fuel_truck'],['deplaning'],,,
FL01010089,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010089,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01010089,water_service,7,['water_truck'],['deplaning'],,,
FL01010089,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010089,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010089,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010049,deplaning,7,['passenger_stairs'],[],,,
FL01010049,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01010049,refueling,9,['fuel_truck'],['deplaning'],,,
FL01010049,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010049,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01010049,water_service,8,['water_truck'],['deplaning'],,,
FL01010049,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010049,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010049,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010086,deplaning,15,"['jetbridge', 'passenger_stairs']",[],,,
FL01010086,cargo_unload,23,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01010086,refueling,15,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01010086,catering,30,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01010086,cleaning,32,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01010086,water_service,8,['water_truck'],['deplaning'],,,
FL01010086,lavatory_service,8,['lavatory_truck'],['deplaning'],,,
FL01010086,cargo_load,24,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01010086,boarding,26,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01010086,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01010016,deplaning,14,"['jetbridge', 'passenger_stairs']",[],,,
FL01010016,cargo_unload,20,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01010016,refueling,21,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01010016,catering,28,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01010016,cleaning,39,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01010016,water_service,13,['water_truck'],['deplaning'],,,
FL01010016,lavatory_service,9,['lavatory_truck'],['deplaning'],,,
FL01010016,cargo_load,20,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01010016,boarding,18,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01010016,pushback,6,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01010075,deplaning,6,['passenger_stairs'],[],,,
FL01010075,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01010075,refueling,12,['fuel_truck'],['deplaning'],,,
FL01010075,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010075,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01010075,water_service,7,['water_truck'],['deplaning'],,,
FL01010075,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010075,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010075,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010055,deplaning,7,['passenger_stairs'],[],,,
FL01010055,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01010055,refueling,12,['fuel_truck'],['deplaning'],,,
FL01010055,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010055,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01010055,water_service,6,['water_truck'],['deplaning'],,,
FL01010055,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010055,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010055,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010037,deplaning,7,['passenger_stairs'],[],,,
FL01010037,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01010037,refueling,12,['fuel_truck'],['deplaning'],,,
FL01010037,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010037,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01010037,water_service,8,['water_truck'],['deplaning'],,,
FL01010037,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010037,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010037,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010062,deplaning,5,['passenger_stairs'],[],,,
FL01010062,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01010062,refueling,11,['fuel_truck'],['deplaning'],,,
FL01010062,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010062,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01010062,water_service,7,['water_truck'],['deplaning'],,,
FL01010062,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010062,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010062,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010057,deplaning,6,['passenger_stairs'],[],,,
FL01010057,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01010057,refueling,11,['fuel_truck'],['deplaning'],,,
FL01010057,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010057,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01010057,water_service,8,['water_truck'],['deplaning'],,,
FL01010057,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010057,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010057,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010047,deplaning,8,['passenger_stairs'],[],,,
FL01010047,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01010047,refueling,11,['fuel_truck'],['deplaning'],,,
FL01010047,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010047,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01010047,water_service,8,['water_truck'],['deplaning'],,,
FL01010047,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010047,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010047,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010060,deplaning,8,['passenger_stairs'],[],,,
FL01010060,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01010060,refueling,12,['fuel_truck'],['deplaning'],,,
FL01010060,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010060,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01010060,water_service,6,['water_truck'],['deplaning'],,,
FL01010060,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010060,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010060,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010007,deplaning,16,"['jetbridge', 'passenger_stairs']",[],,,
FL01010007,cargo_unload,23,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01010007,refueling,21,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01010007,catering,28,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01010007,cleaning,37,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01010007,water_service,10,['water_truck'],['deplaning'],,,
FL01010007,lavatory_service,9,['lavatory_truck'],['deplaning'],,,
FL01010007,cargo_load,25,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01010007,boarding,27,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01010007,pushback,7,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01010084,deplaning,6,['passenger_stairs'],[],,,
FL01010084,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01010084,refueling,11,['fuel_truck'],['deplaning'],,,
FL01010084,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010084,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01010084,water_service,8,['water_truck'],['deplaning'],,,
FL01010084,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010084,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010084,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010017,deplaning,8,['passenger_stairs'],[],,,
FL01010017,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01010017,refueling,10,['fuel_truck'],['deplaning'],,,
FL01010017,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010017,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01010017,water_service,6,['water_truck'],['deplaning'],,,
FL01010017,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010017,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010017,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010066,deplaning,14,"['jetbridge', 'passenger_stairs']",[],,,
FL01010066,cargo_unload,27,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01010066,refueling,22,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01010066,catering,29,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01010066,cleaning,33,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01010066,water_service,14,['water_truck'],['deplaning'],,,
FL01010066,lavatory_service,11,['lavatory_truck'],['deplaning'],,,
FL01010066,cargo_load,25,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01010066,boarding,25,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01010066,pushback,7,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01010005,deplaning,7,['passenger_stairs'],[],,,
FL01010005,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01010005,refueling,10,['fuel_truck'],['deplaning'],,,
FL01010005,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010005,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01010005,water_service,9,['water_truck'],['deplaning'],,,
FL01010005,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010005,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010005,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010039,deplaning,7,['passenger_stairs'],[],,,
FL01010039,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01010039,refueling,11,['fuel_truck'],['deplaning'],,,
FL01010039,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010039,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01010039,water_service,9,['water_truck'],['deplaning'],,,
FL01010039,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010039,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010039,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010028,deplaning,8,['passenger_stairs'],[],,,
FL01010028,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01010028,refueling,12,['fuel_truck'],['deplaning'],,,
FL01010028,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010028,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01010028,water_service,9,['water_truck'],['deplaning'],,,
FL01010028,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010028,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010028,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010056,deplaning,8,['passenger_stairs'],[],,,
FL01010056,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01010056,refueling,12,['fuel_truck'],['deplaning'],,,
FL01010056,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010056,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01010056,water_service,8,['water_truck'],['deplaning'],,,
FL01010056,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010056,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010056,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010065,deplaning,14,"['jetbridge', 'passenger_stairs']",[],,,
FL01010065,cargo_unload,23,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01010065,refueling,22,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01010065,catering,26,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01010065,cleaning,30,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01010065,water_service,10,['water_truck'],['deplaning'],,,
FL01010065,lavatory_service,9,['lavatory_truck'],['deplaning'],,,
FL01010065,cargo_load,23,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01010065,boarding,25,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01010065,pushback,8,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01010030,deplaning,7,['passenger_stairs'],[],,,
FL01010030,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01010030,refueling,12,['fuel_truck'],['deplaning'],,,
FL01010030,catering,19,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010030,cleaning,25,['cleaning_crew'],['deplaning'],,,
FL01010030,water_service,8,['water_truck'],['deplaning'],,,
FL01010030,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010030,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010030,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010036,deplaning,8,['passenger_stairs'],[],,,
FL01010036,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01010036,refueling,13,['fuel_truck'],['deplaning'],,,
FL01010036,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010036,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01010036,water_service,8,['water_truck'],['deplaning'],,,
FL01010036,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010036,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010036,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010019,deplaning,6,['passenger_stairs'],[],,,
FL01010019,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01010019,refueling,14,['fuel_truck'],['deplaning'],,,
FL01010019,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010019,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01010019,water_service,8,['water_truck'],['deplaning'],,,
FL01010019,cargo_load,13,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010019,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010019,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010085,deplaning,6,['passenger_stairs'],[],,,
FL01010085,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01010085,refueling,11,['fuel_truck'],['deplaning'],,,
FL01010085,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010085,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01010085,water_service,8,['water_truck'],['deplaning'],,,
FL01010085,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010085,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010085,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010043,deplaning,6,['passenger_stairs'],[],,,
FL01010043,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01010043,refueling,12,['fuel_truck'],['deplaning'],,,
FL01010043,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010043,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01010043,water_service,6,['water_truck'],['deplaning'],,,
FL01010043,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010043,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010043,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010024,deplaning,16,"['jetbridge', 'passenger_stairs']",[],,,
FL01010024,cargo_unload,22,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01010024,refueling,17,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01010024,catering,34,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01010024,cleaning,31,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01010024,water_service,10,['water_truck'],['deplaning'],,,
FL01010024,lavatory_service,11,['lavatory_truck'],['deplaning'],,,
FL01010024,cargo_load,29,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01010024,boarding,25,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01010024,pushback,8,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01010009,deplaning,11,"['jetbridge', 'passenger_stairs']",[],,,
FL01010009,cargo_unload,23,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01010009,refueling,20,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01010009,catering,29,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01010009,cleaning,34,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01010009,water_service,10,['water_truck'],['deplaning'],,,
FL01010009,lavatory_service,9,['lavatory_truck'],['deplaning'],,,
FL01010009,cargo_load,27,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01010009,boarding,20,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01010009,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01010105,deplaning,6,['passenger_stairs'],[],,,
FL01010105,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01010105,refueling,14,['fuel_truck'],['deplaning'],,,
FL01010105,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010105,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01010105,water_service,8,['water_truck'],['deplaning'],,,
FL01010105,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010105,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010105,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010012,deplaning,8,['passenger_stairs'],[],,,
FL01010012,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01010012,refueling,13,['fuel_truck'],['deplaning'],,,
FL01010012,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010012,cleaning,25,['cleaning_crew'],['deplaning'],,,
FL01010012,water_service,10,['water_truck'],['deplaning'],,,
FL01010012,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010012,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010012,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010059,deplaning,7,['passenger_stairs'],[],,,
FL01010059,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01010059,refueling,12,['fuel_truck'],['deplaning'],,,
FL01010059,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01010059,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01010059,water_service,7,['water_truck'],['deplaning'],,,
FL01010059,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01010059,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01010059,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01010098,deplaning,9,['passenger_stairs'],[],,,
